system,x_NaCl,pair,r_A,g_r,g_r_block_sd
cl3552,0.752808989,Mg-Na,0.49000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.51000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.53000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.55000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.57000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.59000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.61000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.63000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.65000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.67000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.69000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.71000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.73000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.75000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.77000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.79000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.81000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.83000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.85000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.87000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.89000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.91000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.93000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.95000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.97000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,0.99000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.01000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.03000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.05000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.07000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.09000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.11000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.13000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.15000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.17000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.19000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.21000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.23000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.25000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.27000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.29000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.31000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.33000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.35000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.37000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.39000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.41000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.43000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.45000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.47000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.49000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.51000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.53000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.55000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.57000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.59000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.61000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.63000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.65000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.67000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.69000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.71000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.73000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.75000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.77000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.79000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.81000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.83000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.85000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.87000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.89000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.91000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.93000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.95000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.97000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,1.99000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.01000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.03000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.05000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.07000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.09000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.11000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.13000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.15000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.17000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.19000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.21000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.23000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.25000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.27000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.29000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.31000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.33000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.35000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.37000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.39000,0.00030696,0.00068637
cl3552,0.752808989,Mg-Na,2.41000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.43000,0.00029693,0.00066406
cl3552,0.752808989,Mg-Na,2.45000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.47000,0.00028739,0.00064265
cl3552,0.752808989,Mg-Na,2.49000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.51000,0.00000000,0.00000000
cl3552,0.752808989,Mg-Na,2.53000,0.00109570,0.00114592
cl3552,0.752808989,Mg-Na,2.55000,0.00080893,0.00073849
cl3552,0.752808989,Mg-Na,2.57000,0.00132732,0.00093855
cl3552,0.752808989,Mg-Na,2.59000,0.00209104,0.00149006
cl3552,0.752808989,Mg-Na,2.61000,0.00180173,0.00070482
cl3552,0.752808989,Mg-Na,2.63000,0.00583028,0.00342512
cl3552,0.752808989,Mg-Na,2.65000,0.00424453,0.00258880
cl3552,0.752808989,Mg-Na,2.67000,0.00541094,0.00254980
cl3552,0.752808989,Mg-Na,2.69000,0.00848079,0.00226624
cl3552,0.752808989,Mg-Na,2.71000,0.01098227,0.00622580
cl3552,0.752808989,Mg-Na,2.73000,0.01152773,0.00419260
cl3552,0.752808989,Mg-Na,2.75000,0.01576582,0.00343846
cl3552,0.752808989,Mg-Na,2.77000,0.01485343,0.00671134
cl3552,0.752808989,Mg-Na,2.79000,0.01847049,0.00673927
cl3552,0.752808989,Mg-Na,2.81000,0.02842303,0.00616461
cl3552,0.752808989,Mg-Na,2.83000,0.02999306,0.00493472
cl3552,0.752808989,Mg-Na,2.85000,0.04101446,0.00886801
cl3552,0.752808989,Mg-Na,2.87000,0.04321210,0.00357832
cl3552,0.752808989,Mg-Na,2.89000,0.06067018,0.00562672
cl3552,0.752808989,Mg-Na,2.91000,0.06832838,0.00760467
cl3552,0.752808989,Mg-Na,2.93000,0.07209625,0.00460048
cl3552,0.752808989,Mg-Na,2.95000,0.08945655,0.01541924
cl3552,0.752808989,Mg-Na,2.97000,0.10415776,0.01520229
cl3552,0.752808989,Mg-Na,2.99000,0.11885118,0.01217164
cl3552,0.752808989,Mg-Na,3.01000,0.14282250,0.01090496
cl3552,0.752808989,Mg-Na,3.03000,0.16920834,0.01167244
cl3552,0.752808989,Mg-Na,3.05000,0.19093392,0.01326421
cl3552,0.752808989,Mg-Na,3.07000,0.22714974,0.01181709
cl3552,0.752808989,Mg-Na,3.09000,0.24203145,0.01513845
cl3552,0.752808989,Mg-Na,3.11000,0.27119657,0.01265170
cl3552,0.752808989,Mg-Na,3.13000,0.31427456,0.01536656
cl3552,0.752808989,Mg-Na,3.15000,0.34157349,0.01695019
cl3552,0.752808989,Mg-Na,3.17000,0.38752833,0.02090164
cl3552,0.752808989,Mg-Na,3.19000,0.41059733,0.00944960
cl3552,0.752808989,Mg-Na,3.21000,0.46624476,0.02134534
cl3552,0.752808989,Mg-Na,3.23000,0.49191624,0.03929139
cl3552,0.752808989,Mg-Na,3.25000,0.54315036,0.03490738
cl3552,0.752808989,Mg-Na,3.27000,0.59178628,0.02159104
cl3552,0.752808989,Mg-Na,3.29000,0.63758314,0.00961049
cl3552,0.752808989,Mg-Na,3.31000,0.68047287,0.01677069
cl3552,0.752808989,Mg-Na,3.33000,0.74094740,0.02554431
cl3552,0.752808989,Mg-Na,3.35000,0.81212006,0.02926503
cl3552,0.752808989,Mg-Na,3.37000,0.87244709,0.01762126
cl3552,0.752808989,Mg-Na,3.39000,0.94121531,0.01540318
cl3552,0.752808989,Mg-Na,3.41000,0.98464130,0.02687026
cl3552,0.752808989,Mg-Na,3.43000,1.04398327,0.01910477
cl3552,0.752808989,Mg-Na,3.45000,1.08848169,0.04072854
cl3552,0.752808989,Mg-Na,3.47000,1.14717769,0.03730076
cl3552,0.752808989,Mg-Na,3.49000,1.21367363,0.00785431
cl3552,0.752808989,Mg-Na,3.51000,1.25609759,0.01663552
cl3552,0.752808989,Mg-Na,3.53000,1.32900391,0.04446023
cl3552,0.752808989,Mg-Na,3.55000,1.38335758,0.04038214
cl3552,0.752808989,Mg-Na,3.57000,1.42678303,0.02477338
cl3552,0.752808989,Mg-Na,3.59000,1.46017859,0.05286171
cl3552,0.752808989,Mg-Na,3.61000,1.53391855,0.02440854
cl3552,0.752808989,Mg-Na,3.63000,1.57095339,0.03471974
cl3552,0.752808989,Mg-Na,3.65000,1.61498320,0.01915803
cl3552,0.752808989,Mg-Na,3.67000,1.65887380,0.01496482
cl3552,0.752808989,Mg-Na,3.69000,1.70828790,0.02207084
cl3552,0.752808989,Mg-Na,3.71000,1.74902708,0.04555324
cl3552,0.752808989,Mg-Na,3.73000,1.74809059,0.03737525
cl3552,0.752808989,Mg-Na,3.75000,1.79108804,0.01071446
cl3552,0.752808989,Mg-Na,3.77000,1.78212745,0.04625087
cl3552,0.752808989,Mg-Na,3.79000,1.82965034,0.03291037
cl3552,0.752808989,Mg-Na,3.81000,1.84129282,0.01784578
cl3552,0.752808989,Mg-Na,3.83000,1.87064198,0.03724744
cl3552,0.752808989,Mg-Na,3.85000,1.86344125,0.04238645
cl3552,0.752808989,Mg-Na,3.87000,1.88251314,0.03012158
cl3552,0.752808989,Mg-Na,3.89000,1.90179052,0.03264261
cl3552,0.752808989,Mg-Na,3.91000,1.90096422,0.03700136
cl3552,0.752808989,Mg-Na,3.93000,1.91095453,0.02138067
cl3552,0.752808989,Mg-Na,3.95000,1.91873513,0.03726342
cl3552,0.752808989,Mg-Na,3.97000,1.91458127,0.02992888
cl3552,0.752808989,Mg-Na,3.99000,1.89862956,0.02465647
cl3552,0.752808989,Mg-Na,4.01000,1.87897460,0.03471484
cl3552,0.752808989,Mg-Na,4.03000,1.89243524,0.03376053
cl3552,0.752808989,Mg-Na,4.05000,1.91708383,0.04733065
cl3552,0.752808989,Mg-Na,4.07000,1.88241175,0.02643925
cl3552,0.752808989,Mg-Na,4.09000,1.88207525,0.02914204
cl3552,0.752808989,Mg-Na,4.11000,1.85010144,0.05511715
cl3552,0.752808989,Mg-Na,4.13000,1.86162570,0.01639436
cl3552,0.752808989,Mg-Na,4.15000,1.84087500,0.02202698
cl3552,0.752808989,Mg-Na,4.17000,1.82537659,0.03519393
cl3552,0.752808989,Mg-Na,4.19000,1.80569512,0.03192530
cl3552,0.752808989,Mg-Na,4.21000,1.79965935,0.03192201
cl3552,0.752808989,Mg-Na,4.23000,1.77102044,0.02831192
cl3552,0.752808989,Mg-Na,4.25000,1.77730037,0.01763790
cl3552,0.752808989,Mg-Na,4.27000,1.75780525,0.02095337
cl3552,0.752808989,Mg-Na,4.29000,1.75517268,0.04344740
cl3552,0.752808989,Mg-Na,4.31000,1.73552320,0.02164226
cl3552,0.752808989,Mg-Na,4.33000,1.71298141,0.01527226
cl3552,0.752808989,Mg-Na,4.35000,1.70162114,0.02441006
cl3552,0.752808989,Mg-Na,4.37000,1.67129920,0.01708286
cl3552,0.752808989,Mg-Na,4.39000,1.67630320,0.02579437
cl3552,0.752808989,Mg-Na,4.41000,1.67438614,0.02589944
cl3552,0.752808989,Mg-Na,4.43000,1.63089021,0.02621348
cl3552,0.752808989,Mg-Na,4.45000,1.63476897,0.02397333
cl3552,0.752808989,Mg-Na,4.47000,1.62649109,0.02822075
cl3552,0.752808989,Mg-Na,4.49000,1.62238320,0.01068470
cl3552,0.752808989,Mg-Na,4.51000,1.59190601,0.01820338
cl3552,0.752808989,Mg-Na,4.53000,1.59206408,0.03267676
cl3552,0.752808989,Mg-Na,4.55000,1.58826194,0.03527472
cl3552,0.752808989,Mg-Na,4.57000,1.55600480,0.03280745
cl3552,0.752808989,Mg-Na,4.59000,1.54363955,0.01398937
cl3552,0.752808989,Mg-Na,4.61000,1.52194194,0.02514314
cl3552,0.752808989,Mg-Na,4.63000,1.50399609,0.02350809
cl3552,0.752808989,Mg-Na,4.65000,1.50365531,0.01660049
cl3552,0.752808989,Mg-Na,4.67000,1.47713612,0.00611971
cl3552,0.752808989,Mg-Na,4.69000,1.46839105,0.01829684
cl3552,0.752808989,Mg-Na,4.71000,1.45302275,0.02089813
cl3552,0.752808989,Mg-Na,4.73000,1.44146636,0.01643371
cl3552,0.752808989,Mg-Na,4.75000,1.41489887,0.00495322
cl3552,0.752808989,Mg-Na,4.77000,1.39003539,0.02315319
cl3552,0.752808989,Mg-Na,4.79000,1.38937979,0.01313097
cl3552,0.752808989,Mg-Na,4.81000,1.36405684,0.00472954
cl3552,0.752808989,Mg-Na,4.83000,1.35887157,0.01998605
cl3552,0.752808989,Mg-Na,4.85000,1.34485498,0.01288294
cl3552,0.752808989,Mg-Na,4.87000,1.32118973,0.01891644
cl3552,0.752808989,Mg-Na,4.89000,1.30021229,0.01388158
cl3552,0.752808989,Mg-Na,4.91000,1.28229583,0.02173974
cl3552,0.752808989,Mg-Na,4.93000,1.26303961,0.02006023
cl3552,0.752808989,Mg-Na,4.95000,1.25950885,0.02949937
cl3552,0.752808989,Mg-Na,4.97000,1.22760023,0.02427927
cl3552,0.752808989,Mg-Na,4.99000,1.22059613,0.02661272
cl3552,0.752808989,Mg-Na,5.01000,1.20702828,0.01914500
cl3552,0.752808989,Mg-Na,5.03000,1.17111443,0.03081762
cl3552,0.752808989,Mg-Na,5.05000,1.14583721,0.02098055
cl3552,0.752808989,Mg-Na,5.07000,1.13667849,0.01499945
cl3552,0.752808989,Mg-Na,5.09000,1.12329676,0.00994535
cl3552,0.752808989,Mg-Na,5.11000,1.10485175,0.00939395
cl3552,0.752808989,Mg-Na,5.13000,1.08046351,0.01916283
cl3552,0.752808989,Mg-Na,5.15000,1.07559164,0.01488480
cl3552,0.752808989,Mg-Na,5.17000,1.05436307,0.00953173
cl3552,0.752808989,Mg-Na,5.19000,1.04098003,0.01047921
cl3552,0.752808989,Mg-Na,5.21000,1.02454126,0.01381970
cl3552,0.752808989,Mg-Na,5.23000,1.00781021,0.01718208
cl3552,0.752808989,Mg-Na,5.25000,0.97158340,0.02755119
cl3552,0.752808989,Mg-Na,5.27000,0.97792272,0.02462771
cl3552,0.752808989,Mg-Na,5.29000,0.94873790,0.02140472
cl3552,0.752808989,Mg-Na,5.31000,0.93793565,0.02118322
cl3552,0.752808989,Mg-Na,5.33000,0.92961385,0.01041638
cl3552,0.752808989,Mg-Na,5.35000,0.90178729,0.01150770
cl3552,0.752808989,Mg-Na,5.37000,0.88626613,0.02183628
cl3552,0.752808989,Mg-Na,5.39000,0.88434839,0.02063447
cl3552,0.752808989,Mg-Na,5.41000,0.88429185,0.01645345
cl3552,0.752808989,Mg-Na,5.43000,0.85174327,0.01239671
cl3552,0.752808989,Mg-Na,5.45000,0.84390958,0.01731260
cl3552,0.752808989,Mg-Na,5.47000,0.83692928,0.02596351
cl3552,0.752808989,Mg-Na,5.49000,0.81717163,0.01704572
cl3552,0.752808989,Mg-Na,5.51000,0.80969081,0.00720303
cl3552,0.752808989,Mg-Na,5.53000,0.81903861,0.00839912
cl3552,0.752808989,Mg-Na,5.55000,0.80107858,0.00799843
cl3552,0.752808989,Mg-Na,5.57000,0.79573171,0.00641575
cl3552,0.752808989,Mg-Na,5.59000,0.78191179,0.01482319
cl3552,0.752808989,Mg-Na,5.61000,0.77567806,0.00972489
cl3552,0.752808989,Mg-Na,5.63000,0.77128316,0.01063542
cl3552,0.752808989,Mg-Na,5.65000,0.76660138,0.01917736
cl3552,0.752808989,Mg-Na,5.67000,0.74898604,0.01674647
cl3552,0.752808989,Mg-Na,5.69000,0.74752096,0.01109107
cl3552,0.752808989,Mg-Na,5.71000,0.73836779,0.01123198
cl3552,0.752808989,Mg-Na,5.73000,0.73973755,0.01077241
cl3552,0.752808989,Mg-Na,5.75000,0.72569112,0.01833330
cl3552,0.752808989,Mg-Na,5.77000,0.72667287,0.01713617
cl3552,0.752808989,Mg-Na,5.79000,0.71967388,0.00934860
cl3552,0.752808989,Mg-Na,5.81000,0.71613014,0.01458912
cl3552,0.752808989,Mg-Na,5.83000,0.72468927,0.00577746
cl3552,0.752808989,Mg-Na,5.85000,0.70862471,0.00878798
cl3552,0.752808989,Mg-Na,5.87000,0.70431302,0.00977763
cl3552,0.752808989,Mg-Na,5.89000,0.71106138,0.00256881
cl3552,0.752808989,Mg-Na,5.91000,0.70670872,0.01247664
cl3552,0.752808989,Mg-Na,5.93000,0.70035419,0.00555982
cl3552,0.752808989,Mg-Na,5.95000,0.69406899,0.01300791
cl3552,0.752808989,Mg-Na,5.97000,0.70231564,0.01350084
cl3552,0.752808989,Mg-Na,5.99000,0.71033912,0.01060198
cl3552,0.752808989,Mg-Na,6.01000,0.68945450,0.01310411
cl3552,0.752808989,Mg-Na,6.03000,0.70113921,0.00641135
cl3552,0.752808989,Mg-Na,6.05000,0.70173268,0.00425006
cl3552,0.752808989,Mg-Na,6.07000,0.69735397,0.00938062
cl3552,0.752808989,Mg-Na,6.09000,0.69939981,0.01200553
cl3552,0.752808989,Mg-Na,6.11000,0.69886774,0.00803958
cl3552,0.752808989,Mg-Na,6.13000,0.70686666,0.01651645
cl3552,0.752808989,Mg-Na,6.15000,0.70969391,0.01598285
cl3552,0.752808989,Mg-Na,6.17000,0.70459380,0.01135981
cl3552,0.752808989,Mg-Na,6.19000,0.70215304,0.01375735
cl3552,0.752808989,Mg-Na,6.21000,0.70995902,0.01444219
cl3552,0.752808989,Mg-Na,6.23000,0.72686615,0.01470623
cl3552,0.752808989,Mg-Na,6.25000,0.72433132,0.01138099
cl3552,0.752808989,Mg-Na,6.27000,0.72221538,0.00468355
cl3552,0.752808989,Mg-Na,6.29000,0.73110236,0.00846925
cl3552,0.752808989,Mg-Na,6.31000,0.73726416,0.02245316
cl3552,0.752808989,Mg-Na,6.33000,0.73340033,0.01219918
cl3552,0.752808989,Mg-Na,6.35000,0.74409405,0.01334128
cl3552,0.752808989,Mg-Na,6.37000,0.74772543,0.00521440
cl3552,0.752808989,Mg-Na,6.39000,0.76104447,0.01206271
cl3552,0.752808989,Mg-Na,6.41000,0.75813774,0.00727672
cl3552,0.752808989,Mg-Na,6.43000,0.77013776,0.01511436
cl3552,0.752808989,Mg-Na,6.45000,0.76313539,0.00806734
cl3552,0.752808989,Mg-Na,6.47000,0.78167126,0.01421438
cl3552,0.752808989,Mg-Na,6.49000,0.77619495,0.01218662
cl3552,0.752808989,Mg-Na,6.51000,0.78736147,0.01516579
cl3552,0.752808989,Mg-Na,6.53000,0.79821236,0.00748548
cl3552,0.752808989,Mg-Na,6.55000,0.80437980,0.01722099
cl3552,0.752808989,Mg-Na,6.57000,0.80152099,0.00564138
cl3552,0.752808989,Mg-Na,6.59000,0.80724134,0.01467944
cl3552,0.752808989,Mg-Na,6.61000,0.82170653,0.01266880
cl3552,0.752808989,Mg-Na,6.63000,0.82624996,0.00851514
cl3552,0.752808989,Mg-Na,6.65000,0.83667129,0.02021083
cl3552,0.752808989,Mg-Na,6.67000,0.84175064,0.01221105
cl3552,0.752808989,Mg-Na,6.69000,0.84526569,0.01483586
cl3552,0.752808989,Mg-Na,6.71000,0.86842910,0.01049918
cl3552,0.752808989,Mg-Na,6.73000,0.86281069,0.01050874
cl3552,0.752808989,Mg-Na,6.75000,0.87071252,0.01089471
cl3552,0.752808989,Mg-Na,6.77000,0.88061011,0.00875219
cl3552,0.752808989,Mg-Na,6.79000,0.88623080,0.00759929
cl3552,0.752808989,Mg-Na,6.81000,0.88749810,0.01653519
cl3552,0.752808989,Mg-Na,6.83000,0.90358209,0.01379772
cl3552,0.752808989,Mg-Na,6.85000,0.90604847,0.02056575
cl3552,0.752808989,Mg-Na,6.87000,0.92734315,0.01026258
cl3552,0.752808989,Mg-Na,6.89000,0.91561447,0.00966354
cl3552,0.752808989,Mg-Na,6.91000,0.94182882,0.01321060
cl3552,0.752808989,Mg-Na,6.93000,0.94235150,0.01980999
cl3552,0.752808989,Mg-Na,6.95000,0.94604697,0.01855264
cl3552,0.752808989,Mg-Na,6.97000,0.95037031,0.00921715
cl3552,0.752808989,Mg-Na,6.99000,0.95505938,0.01141869
cl3552,0.752808989,Mg-Na,7.01000,0.96538852,0.00957637
cl3552,0.752808989,Mg-Na,7.03000,0.97331420,0.00998039
cl3552,0.752808989,Mg-Na,7.05000,0.98596754,0.01528942
cl3552,0.752808989,Mg-Na,7.07000,0.99067499,0.00844991
cl3552,0.752808989,Mg-Na,7.09000,0.99915056,0.00461014
cl3552,0.752808989,Mg-Na,7.11000,1.00845170,0.01325604
cl3552,0.752808989,Mg-Na,7.13000,1.00397480,0.01005559
cl3552,0.752808989,Mg-Na,7.15000,1.01362840,0.01095096
cl3552,0.752808989,Mg-Na,7.17000,1.02407970,0.00829150
cl3552,0.752808989,Mg-Na,7.19000,1.03104140,0.02276458
cl3552,0.752808989,Mg-Na,7.21000,1.03210881,0.00652518
cl3552,0.752808989,Mg-Na,7.23000,1.04371460,0.01206781
cl3552,0.752808989,Mg-Na,7.25000,1.05280838,0.00854692
cl3552,0.752808989,Mg-Na,7.27000,1.04904739,0.00513945
cl3552,0.752808989,Mg-Na,7.29000,1.06504147,0.01145831
cl3552,0.752808989,Mg-Na,7.31000,1.06562003,0.00391502
cl3552,0.752808989,Mg-Na,7.33000,1.07002721,0.01020831
cl3552,0.752808989,Mg-Na,7.35000,1.07891459,0.01512044
cl3552,0.752808989,Mg-Na,7.37000,1.07965204,0.01802965
cl3552,0.752808989,Mg-Na,7.39000,1.08190680,0.01266386
cl3552,0.752808989,Mg-Na,7.41000,1.09137029,0.02221420
cl3552,0.752808989,Mg-Na,7.43000,1.10081162,0.00911671
cl3552,0.752808989,Mg-Na,7.45000,1.10628189,0.00600316
cl3552,0.752808989,Mg-Na,7.47000,1.10385379,0.01637554
cl3552,0.752808989,Mg-Na,7.49000,1.10581144,0.01564131
cl3552,0.752808989,Mg-Na,7.51000,1.11367044,0.00510707
cl3552,0.752808989,Mg-Na,7.53000,1.12164691,0.00632534
cl3552,0.752808989,Mg-Na,7.55000,1.10959112,0.00904503
cl3552,0.752808989,Mg-Na,7.57000,1.12484790,0.02431641
cl3552,0.752808989,Mg-Na,7.59000,1.11810588,0.01099776
cl3552,0.752808989,Mg-Na,7.61000,1.12359025,0.01054227
cl3552,0.752808989,Mg-Na,7.63000,1.12879100,0.00895440
cl3552,0.752808989,Mg-Na,7.65000,1.13197463,0.00781057
cl3552,0.752808989,Mg-Na,7.67000,1.13168222,0.00938010
cl3552,0.752808989,Mg-Na,7.69000,1.13650694,0.01142662
cl3552,0.752808989,Mg-Na,7.71000,1.13300751,0.00761386
cl3552,0.752808989,Mg-Na,7.73000,1.12859003,0.01275872
cl3552,0.752808989,Mg-Na,7.75000,1.13582162,0.01913967
cl3552,0.752808989,Mg-Na,7.77000,1.13425116,0.01311578
cl3552,0.752808989,Mg-Na,7.79000,1.13672693,0.01756561
cl3552,0.752808989,Mg-Na,7.81000,1.14226702,0.01245145
cl3552,0.752808989,Mg-Na,7.83000,1.13586716,0.01871569
cl3552,0.752808989,Mg-Na,7.85000,1.14934968,0.01769116
cl3552,0.752808989,Mg-Na,7.87000,1.14224153,0.01540852
cl3552,0.752808989,Mg-Na,7.89000,1.13195153,0.01563599
cl3552,0.752808989,Mg-Na,7.91000,1.13343664,0.01530424
cl3552,0.752808989,Mg-Na,7.93000,1.13313581,0.00945199
cl3552,0.752808989,Mg-Na,7.95000,1.12927265,0.01797567
cl3552,0.752808989,Mg-Na,7.97000,1.12888434,0.00551216
cl3552,0.752808989,Mg-Na,7.99000,1.14081759,0.01373796
cl3552,0.752808989,Na-Na,0.01000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.03000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.05000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.07000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.09000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.11000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.13000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.15000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.17000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.19000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.21000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.23000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.25000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.27000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.29000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.31000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.33000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.35000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.37000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.39000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.41000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.43000,0.00000000,0.00000000
cl3552,0.752808989,Na-Na,0.45000,0.00000000,0.00000000
