system,x_NaCl,r_A,g_LiCl,g_LiCl_block_sd,cutoff_A
li1120,0.65,1.43,0.0,0.0,3.71959267002497
li1120,0.65,1.45,0.0,0.0,3.71959267002497
li1120,0.65,1.47,0.0,0.0,3.71959267002497
li1120,0.65,1.49,0.0,0.0,3.71959267002497
li1120,0.65,1.51,0.0,0.0,3.71959267002497
li1120,0.65,1.53,0.0,0.0,3.71959267002497
li1120,0.65,1.55,0.0,0.0,3.71959267002497
li1120,0.65,1.57,0.0,0.0,3.71959267002497
li1120,0.65,1.59,0.0,0.0,3.71959267002497
li1120,0.65,1.61,0.0,0.0,3.71959267002497
li1120,0.65,1.6300000000000001,0.0,0.0,3.71959267002497
li1120,0.65,1.6500000000000001,0.0,0.0,3.71959267002497
li1120,0.65,1.67,0.0,0.0,3.71959267002497
li1120,0.65,1.69,0.0,0.0,3.71959267002497
li1120,0.65,1.71,0.0,0.0,3.71959267002497
li1120,0.65,1.73,0.00022957923856434918,0.0005137480361529876,3.71959267002497
li1120,0.65,1.75,0.00022436175576010886,0.0005017409909862261,3.71959267002497
li1120,0.65,1.77,0.0010966006656283615,0.0010965088747865992,3.71959267002497
li1120,0.65,1.79,0.002358912107219564,0.001398169379924738,3.71959267002497
li1120,0.65,1.81,0.0071309436210912885,0.0008748851366544545,3.71959267002497
li1120,0.65,1.83,0.017439823198813008,0.004585175943871739,3.71959267002497
li1120,0.65,1.85,0.03232271580726492,0.007681502903148751,3.71959267002497
li1120,0.65,1.87,0.05403498002878082,0.008919594715868803,3.71959267002497
li1120,0.65,1.8900000000000001,0.09463833610848903,0.008027904330021164,3.71959267002497
li1120,0.65,1.9100000000000001,0.1602833872305093,0.012371569708498044,3.71959267002497
li1120,0.65,1.93,0.25105523118879597,0.007313975255879889,3.71959267002497
li1120,0.65,1.95,0.3913948228901736,0.026536125274484654,3.71959267002497
li1120,0.65,1.97,0.5842616915030047,0.009657027991036408,3.71959267002497
li1120,0.65,1.99,0.7738462896710755,0.017602807401469144,3.71959267002497
li1120,0.65,2.01,1.057680537940244,0.02121835159529812,3.71959267002497
li1120,0.65,2.0300000000000002,1.3389045297011406,0.04241803102215781,3.71959267002497
li1120,0.65,2.05,1.6716268117067097,0.0583573561630617,3.71959267002497
li1120,0.65,2.0700000000000003,2.016638776284228,0.037912837139502234,3.71959267002497
li1120,0.65,2.09,2.3964933407192013,0.043811867383524265,3.71959267002497
li1120,0.65,2.1100000000000003,2.7727638767709055,0.03909311613159585,3.71959267002497
li1120,0.65,2.13,3.149085195266864,0.01437070674051103,3.71959267002497
li1120,0.65,2.1500000000000004,3.5193133265697014,0.03540899023905705,3.71959267002497
li1120,0.65,2.17,3.726438815917589,0.03584544996677887,3.71959267002497
li1120,0.65,2.1900000000000004,4.010974524200203,0.03769752070603882,3.71959267002497
li1120,0.65,2.21,4.2171186775568685,0.032696552442723764,3.71959267002497
li1120,0.65,2.2300000000000004,4.392319096100658,0.016154217470594524,3.71959267002497
li1120,0.65,2.25,4.513418981233776,0.03811916850044081,3.71959267002497
li1120,0.65,2.2700000000000005,4.541580569222705,0.044565586009163737,3.71959267002497
li1120,0.65,2.29,4.615505362433405,0.07151124375567848,3.71959267002497
li1120,0.65,2.31,4.514425662197518,0.06815724622548644,3.71959267002497
li1120,0.65,2.33,4.426752956206357,0.06209485500498951,3.71959267002497
li1120,0.65,2.3499999999999996,4.3676508573206805,0.05287886908312078,3.71959267002497
li1120,0.65,2.37,4.215466653004934,0.048909779458545175,3.71959267002497
li1120,0.65,2.3899999999999997,4.043565045730345,0.039925041388655796,3.71959267002497
li1120,0.65,2.41,3.9123743594662956,0.045901434126356,3.71959267002497
li1120,0.65,2.4299999999999997,3.7268719850617984,0.014451652779207682,3.71959267002497
li1120,0.65,2.45,3.5605026808047753,0.023504653953311513,3.71959267002497
li1120,0.65,2.4699999999999998,3.402390054568907,0.05891153526473628,3.71959267002497
li1120,0.65,2.49,3.236908664943103,0.061290056242907724,3.71959267002497
li1120,0.65,2.51,3.012337219141383,0.034448585966315205,3.71959267002497
li1120,0.65,2.5300000000000002,2.86034470531308,0.043171737570796606,3.71959267002497
li1120,0.65,2.55,2.7414731882956667,0.025872905167815617,3.71959267002497
li1120,0.65,2.5700000000000003,2.5604017909066723,0.030168375150614005,3.71959267002497
li1120,0.65,2.59,2.3738195974965857,0.041691559914631214,3.71959267002497
li1120,0.65,2.6100000000000003,2.265358444918353,0.04013964598018722,3.71959267002497
li1120,0.65,2.63,2.1262337463042633,0.028489192852556827,3.71959267002497
li1120,0.65,2.6500000000000004,1.9911329467029404,0.0634372365620731,3.71959267002497
li1120,0.65,2.67,1.8530794456581683,0.027933733442806724,3.71959267002497
li1120,0.65,2.6900000000000004,1.7848907347185434,0.01395490293636965,3.71959267002497
li1120,0.65,2.71,1.6784621033548388,0.01941704398307145,3.71959267002497
li1120,0.65,2.7300000000000004,1.6022386399200137,0.03401194094884759,3.71959267002497
li1120,0.65,2.75,1.4832540483520578,0.018551741369351425,3.71959267002497
li1120,0.65,2.7700000000000005,1.4145403964512502,0.01672317313396446,3.71959267002497
li1120,0.65,2.79,1.3384573070554158,0.017351046640126662,3.71959267002497
li1120,0.65,2.81,1.2537729072680703,0.029700800510904502,3.71959267002497
li1120,0.65,2.83,1.201024838723219,0.011430186137360215,3.71959267002497
li1120,0.65,2.8499999999999996,1.1316102669619894,0.03223046772910297,3.71959267002497
li1120,0.65,2.87,1.0868639586670548,0.012874785162960489,3.71959267002497
li1120,0.65,2.8899999999999997,1.0383897950412144,0.030492635092535338,3.71959267002497
li1120,0.65,2.91,0.9994985457651249,0.028079886500880814,3.71959267002497
li1120,0.65,2.9299999999999997,0.9282732417893249,0.02009022387432721,3.71959267002497
li1120,0.65,2.95,0.9017540269399605,0.02293072752942904,3.71959267002497
li1120,0.65,2.9699999999999998,0.846807333190961,0.028515750339861257,3.71959267002497
li1120,0.65,2.99,0.8272929959125517,0.02517768029303856,3.71959267002497
li1120,0.65,3.01,0.8020019816069015,0.023330956413909264,3.71959267002497
li1120,0.65,3.0300000000000002,0.7840401629541341,0.008062634542474204,3.71959267002497
li1120,0.65,3.05,0.7463142894124478,0.013911527389089403,3.71959267002497
li1120,0.65,3.0700000000000003,0.7299877690059585,0.012164171501366946,3.71959267002497
li1120,0.65,3.09,0.692287119530222,0.01028529955672694,3.71959267002497
li1120,0.65,3.1100000000000003,0.6841221732311336,0.018948501437468315,3.71959267002497
li1120,0.65,3.13,0.6675521546815661,0.013840840140381444,3.71959267002497
li1120,0.65,3.1500000000000004,0.641859494788856,0.009786316453506017,3.71959267002497
li1120,0.65,3.17,0.6292730192471533,0.009745632059787014,3.71959267002497
li1120,0.65,3.1900000000000004,0.6109412617831533,0.015730968540983638,3.71959267002497
li1120,0.65,3.21,0.6050857977371075,0.015923904446446334,3.71959267002497
li1120,0.65,3.2300000000000004,0.581216501694333,0.0091925215541089,3.71959267002497
li1120,0.65,3.25,0.5759716128447663,0.01266412252525733,3.71959267002497
li1120,0.65,3.2700000000000005,0.5564814438862691,0.009430055678906346,3.71959267002497
li1120,0.65,3.29,0.5615435665562721,0.00985837460923803,3.71959267002497
li1120,0.65,3.3100000000000005,0.5512033011893033,0.014494896127328353,3.71959267002497
li1120,0.65,3.33,0.5453457121700191,0.012148020473897143,3.71959267002497
li1120,0.65,3.3499999999999996,0.5259960336792805,0.018035246868011577,3.71959267002497
li1120,0.65,3.37,0.5196502979491523,0.012485154473133161,3.71959267002497
li1120,0.65,3.3899999999999997,0.5254350581482794,0.01219742303675814,3.71959267002497
li1120,0.65,3.41,0.5129669769166313,0.01605889307027533,3.71959267002497
li1120,0.65,3.4299999999999997,0.5148284048233207,0.009018978044671758,3.71959267002497
li1120,0.65,3.45,0.496638256738265,0.006998944516463784,3.71959267002497
li1120,0.65,3.4699999999999998,0.4981770839149885,0.008876412284684675,3.71959267002497
li1120,0.65,3.49,0.49096054840749725,0.003207539459959615,3.71959267002497
li1120,0.65,3.51,0.4886720447017759,0.011814668218475292,3.71959267002497
li1120,0.65,3.5300000000000002,0.48910567470214217,0.010446350710219748,3.71959267002497
li1120,0.65,3.55,0.4901528037834187,0.015723626841723567,3.71959267002497
li1120,0.65,3.5700000000000003,0.48079457006397347,0.0062008929054091656,3.71959267002497
li1120,0.65,3.59,0.48291639536351355,0.012099549085950777,3.71959267002497
li1120,0.65,3.6100000000000003,0.481534709894892,0.014285513168475955,3.71959267002497
li1120,0.65,3.63,0.4803105078869629,0.015389423113947937,3.71959267002497
li1120,0.65,3.6500000000000004,0.4848605965319429,0.006702236138108166,3.71959267002497
li1120,0.65,3.67,0.4855591600377916,0.013289692445913048,3.71959267002497
li1120,0.65,3.6900000000000004,0.46744177545934257,0.017023692500393334,3.71959267002497
li1120,0.65,3.71,0.4846302859748298,0.009174804004185943,3.71959267002497
li1120,0.65,3.7300000000000004,0.4785581615038518,0.013804489796111595,3.71959267002497
li1120,0.65,3.75,0.47893964460898525,0.010422567258827524,3.71959267002497
li1120,0.65,3.7700000000000005,0.4819934024925418,0.0036557217002474033,3.71959267002497
li1120,0.65,3.79,0.48438217125724375,0.007922810934102976,3.71959267002497
li1120,0.65,3.8100000000000005,0.4865996815276307,0.005911381009563928,3.71959267002497
li1120,0.65,3.83,0.49033718951789257,0.011478413692279536,3.71959267002497
li1120,0.65,3.8499999999999996,0.4920703726658734,0.010315340342623339,3.71959267002497
li1120,0.65,3.87,0.5007151214235268,0.011620665316264963,3.71959267002497
li1120,0.65,3.8899999999999997,0.5007106969550974,0.012967164839119857,3.71959267002497
li1120,0.65,3.91,0.5103431985003846,0.008581364693741971,3.71959267002497
li1120,0.65,3.9299999999999997,0.5235801571417327,0.0073592771953194455,3.71959267002497
li1120,0.65,3.95,0.5207576813358297,0.015338103053400597,3.71959267002497
li1120,0.65,3.9699999999999998,0.5250279316696447,0.008972529792149193,3.71959267002497
li1120,0.65,3.99,0.5324236205150169,0.003575918913165794,3.71959267002497
li1120,0.65,4.01,0.5322108702922081,0.006565343911329905,3.71959267002497
li1120,0.65,4.03,0.5455991626690124,0.010466026562338094,3.71959267002497
li1120,0.65,4.050000000000001,0.5400562819284006,0.009984961036648185,3.71959267002497
li1120,0.65,4.07,0.5539669488104345,0.009620320183807934,3.71959267002497
li1120,0.65,4.09,0.5688126258137053,0.0036497274510087583,3.71959267002497
li1120,0.65,4.109999999999999,0.5628427736016045,0.00755669675595137,3.71959267002497
li1120,0.65,4.13,0.5729944902202077,0.00684192625541514,3.71959267002497
li1120,0.65,4.15,0.5779378010546482,0.008938186789744862,3.71959267002497
li1120,0.65,4.17,0.589161494710702,0.011160528270705499,3.71959267002497
li1120,0.65,4.1899999999999995,0.5983838510710425,0.006508897327927131,3.71959267002497
li960,0.7,0.01,0.0,0.0,3.5896301055492486
li960,0.7,0.03,0.0,0.0,3.5896301055492486
li960,0.7,0.05,0.0,0.0,3.5896301055492486
li960,0.7,0.07,0.0,0.0,3.5896301055492486
li960,0.7,0.09,0.0,0.0,3.5896301055492486
li960,0.7,0.11,0.0,0.0,3.5896301055492486
li960,0.7,0.13,0.0,0.0,3.5896301055492486
li960,0.7,0.15000000000000002,0.0,0.0,3.5896301055492486
li960,0.7,0.16999999999999998,0.0,0.0,3.5896301055492486
li960,0.7,0.19,0.0,0.0,3.5896301055492486
li960,0.7,0.21000000000000002,0.0,0.0,3.5896301055492486
li960,0.7,0.22999999999999998,0.0,0.0,3.5896301055492486
li960,0.7,0.25,0.0,0.0,3.5896301055492486
li960,0.7,0.27,0.0,0.0,3.5896301055492486
li960,0.7,0.29000000000000004,0.0,0.0,3.5896301055492486
li960,0.7,0.31,0.0,0.0,3.5896301055492486
li960,0.7,0.33,0.0,0.0,3.5896301055492486
li960,0.7,0.35,0.0,0.0,3.5896301055492486
li960,0.7,0.37,0.0,0.0,3.5896301055492486
li960,0.7,0.39,0.0,0.0,3.5896301055492486
li960,0.7,0.41000000000000003,0.0,0.0,3.5896301055492486
li960,0.7,0.43,0.0,0.0,3.5896301055492486
li960,0.7,0.45,0.0,0.0,3.5896301055492486
li960,0.7,0.47,0.0,0.0,3.5896301055492486
li960,0.7,0.49,0.0,0.0,3.5896301055492486
li960,0.7,0.51,0.0,0.0,3.5896301055492486
li960,0.7,0.53,0.0,0.0,3.5896301055492486
li960,0.7,0.55,0.0,0.0,3.5896301055492486
li960,0.7,0.5700000000000001,0.0,0.0,3.5896301055492486
li960,0.7,0.59,0.0,0.0,3.5896301055492486
li960,0.7,0.61,0.0,0.0,3.5896301055492486
li960,0.7,0.63,0.0,0.0,3.5896301055492486
li960,0.7,0.65,0.0,0.0,3.5896301055492486
li960,0.7,0.67,0.0,0.0,3.5896301055492486
li960,0.7,0.6900000000000001,0.0,0.0,3.5896301055492486
li960,0.7,0.71,0.0,0.0,3.5896301055492486
li960,0.7,0.73,0.0,0.0,3.5896301055492486
li960,0.7,0.75,0.0,0.0,3.5896301055492486
li960,0.7,0.77,0.0,0.0,3.5896301055492486
li960,0.7,0.79,0.0,0.0,3.5896301055492486
li960,0.7,0.81,0.0,0.0,3.5896301055492486
li960,0.7,0.8300000000000001,0.0,0.0,3.5896301055492486
li960,0.7,0.85,0.0,0.0,3.5896301055492486
li960,0.7,0.87,0.0,0.0,3.5896301055492486
li960,0.7,0.89,0.0,0.0,3.5896301055492486
li960,0.7,0.91,0.0,0.0,3.5896301055492486
li960,0.7,0.93,0.0,0.0,3.5896301055492486
li960,0.7,0.95,0.0,0.0,3.5896301055492486
li960,0.7,0.97,0.0,0.0,3.5896301055492486
li960,0.7,0.99,0.0,0.0,3.5896301055492486
li960,0.7,1.01,0.0,0.0,3.5896301055492486
li960,0.7,1.03,0.0,0.0,3.5896301055492486
li960,0.7,1.05,0.0,0.0,3.5896301055492486
li960,0.7,1.07,0.0,0.0,3.5896301055492486
li960,0.7,1.09,0.0,0.0,3.5896301055492486
li960,0.7,1.11,0.0,0.0,3.5896301055492486
li960,0.7,1.1300000000000001,0.0,0.0,3.5896301055492486
li960,0.7,1.15,0.0,0.0,3.5896301055492486
li960,0.7,1.17,0.0,0.0,3.5896301055492486
li960,0.7,1.19,0.0,0.0,3.5896301055492486
li960,0.7,1.21,0.0,0.0,3.5896301055492486
li960,0.7,1.23,0.0,0.0,3.5896301055492486
li960,0.7,1.25,0.0,0.0,3.5896301055492486
li960,0.7,1.27,0.0,0.0,3.5896301055492486
li960,0.7,1.29,0.0,0.0,3.5896301055492486
li960,0.7,1.31,0.0,0.0,3.5896301055492486
li960,0.7,1.33,0.0,0.0,3.5896301055492486
li960,0.7,1.35,0.0,0.0,3.5896301055492486
li960,0.7,1.37,0.0,0.0,3.5896301055492486
li960,0.7,1.3900000000000001,0.0,0.0,3.5896301055492486
li960,0.7,1.4100000000000001,0.0,0.0,3.5896301055492486
li960,0.7,1.43,0.0,0.0,3.5896301055492486
li960,0.7,1.45,0.0,0.0,3.5896301055492486
li960,0.7,1.47,0.0,0.0,3.5896301055492486
li960,0.7,1.49,0.0,0.0,3.5896301055492486
li960,0.7,1.51,0.0,0.0,3.5896301055492486
li960,0.7,1.53,0.0,0.0,3.5896301055492486
li960,0.7,1.55,0.0,0.0,3.5896301055492486
li960,0.7,1.57,0.0,0.0,3.5896301055492486
li960,0.7,1.59,0.0,0.0,3.5896301055492486
li960,0.7,1.61,0.0,0.0,3.5896301055492486
li960,0.7,1.6300000000000001,0.0,0.0,3.5896301055492486
li960,0.7,1.6500000000000001,0.0,0.0,3.5896301055492486
li960,0.7,1.67,0.0,0.0,3.5896301055492486
li960,0.7,1.69,0.00028369577165582007,0.0006341712372591055,3.5896301055492486
li960,0.7,1.71,0.0,0.0,3.5896301055492486
li960,0.7,1.73,0.00027072869981018975,0.0006051847495579506,3.5896301055492486
li960,0.7,1.75,0.00026457604269403644,0.0005912246457511474,3.5896301055492486
li960,0.7,1.77,0.0018104153667478874,0.0011570590380191605,3.5896301055492486
li960,0.7,1.79,0.0032874875211315042,0.0006918556998422261,3.5896301055492486
li960,0.7,1.81,0.008903735968703582,0.0018312523121237823,3.5896301055492486
li960,0.7,1.83,0.020565712688392083,0.004018787161299084,3.5896301055492486
li960,0.7,1.85,0.03196078389599546,0.004663701656966488,3.5896301055492486
li960,0.7,1.87,0.05885423302925952,0.009782659426956003,3.5896301055492486
li960,0.7,1.8900000000000001,0.09640345742867763,0.011518377020116873,3.5896301055492486
li960,0.7,1.9100000000000001,0.16213750963001236,0.007594850659866943,3.5896301055492486
li960,0.7,1.93,0.2803920873272028,0.012521365115697895,3.5896301055492486
li960,0.7,1.95,0.3982608463112633,0.007819205144635622,3.5896301055492486
li960,0.7,1.97,0.5864714801632531,0.031042988692522134,3.5896301055492486
li960,0.7,1.99,0.8059489116175997,0.048755780010915635,3.5896301055492486
li960,0.7,2.01,1.0876151465931465,0.022927695452514028,3.5896301055492486
li960,0.7,2.0300000000000002,1.3920954360645297,0.033445027964279124,3.5896301055492486
li960,0.7,2.05,1.6968841569831206,0.022597213741052436,3.5896301055492486
li960,0.7,2.0700000000000003,2.0611697936511963,0.030967298635241242,3.5896301055492486
li960,0.7,2.09,2.463577511746736,0.06983856224065284,3.5896301055492486
li960,0.7,2.1100000000000003,2.828408534156507,0.04084846023275608,3.5896301055492486
li960,0.7,2.13,3.170415862597268,0.05115470323856079,3.5896301055492486
li960,0.7,2.1500000000000004,3.5004941324828276,0.060154423058640535,3.5896301055492486
li960,0.7,2.17,3.7989933011803645,0.020733329814740985,3.5896301055492486
li960,0.7,2.1900000000000004,4.101935008374581,0.044266432710825296,3.5896301055492486
li960,0.7,2.21,4.259955121795453,0.016227165485940484,3.5896301055492486
li960,0.7,2.2300000000000004,4.415419471555367,0.0781662633386891,3.5896301055492486
li960,0.7,2.25,4.501486749202783,0.058544917622295925,3.5896301055492486
li960,0.7,2.2700000000000005,4.595956564777573,0.02530511523973811,3.5896301055492486
li960,0.7,2.29,4.612443384727904,0.056089525139005905,3.5896301055492486
li960,0.7,2.31,4.576348573058738,0.059073713453165706,3.5896301055492486
li960,0.7,2.33,4.501555083288215,0.03423292041638821,3.5896301055492486
li960,0.7,2.3499999999999996,4.437290523442545,0.07065645967688658,3.5896301055492486
li960,0.7,2.37,4.273133380636316,0.04192455686766497,3.5896301055492486
li960,0.7,2.3899999999999997,4.1151032208815685,0.11127535644367705,3.5896301055492486
li960,0.7,2.41,3.9522220573685507,0.06660170856972603,3.5896301055492486
li960,0.7,2.4299999999999997,3.826233026022154,0.08599723675154296,3.5896301055492486
li960,0.7,2.45,3.612562143752593,0.061583840025433614,3.5896301055492486
li960,0.7,2.4699999999999998,3.446586313165527,0.05027934863912006,3.5896301055492486
li960,0.7,2.49,3.274608498786848,0.04783485628288984,3.5896301055492486
li960,0.7,2.51,3.0605805258098577,0.02109899246558976,3.5896301055492486
li960,0.7,2.5300000000000002,2.907696220404628,0.05191741676857411,3.5896301055492486
li960,0.7,2.55,2.7304282760584955,0.06090022938549308,3.5896301055492486
li960,0.7,2.5700000000000003,2.606639427182441,0.058313189285376196,3.5896301055492486
li960,0.7,2.59,2.3962246995407672,0.04687625492103112,3.5896301055492486
li960,0.7,2.6100000000000003,2.289820794199207,0.04585632213229001,3.5896301055492486
li960,0.7,2.63,2.1202951781323414,0.020781145409547567,3.5896301055492486
li960,0.7,2.6500000000000004,2.0015291057570455,0.030848698312028168,3.5896301055492486
li960,0.7,2.67,1.9049378085352697,0.02334783449194561,3.5896301055492486
li960,0.7,2.6900000000000004,1.7859045271115828,0.03077133565909917,3.5896301055492486
li960,0.7,2.71,1.6762327656477807,0.03526017339249801,3.5896301055492486
li960,0.7,2.7300000000000004,1.5764206184101073,0.03579247103915344,3.5896301055492486
li960,0.7,2.75,1.4871456494295312,0.020589456809920748,3.5896301055492486
li960,0.7,2.7700000000000005,1.4115746939901972,0.028458665008665795,3.5896301055492486
